deputado,partido,municipio,classe_destino,votos,pct_votos,valor_empenhado,pct_emendas
OTTO FILHO,PSD,ITAJU DO COLÔNIA,DENTRO,6,0.00,0.0,0.0
OTTO FILHO,PSD,ITAJUÍPE,DENTRO,6,0.00,0.0,0.0
OTTO FILHO,PSD,MACURURÉ,DENTRO,6,0.00,0.0,0.0
OTTO FILHO,PSD,UBAITABA,DENTRO,6,0.00,0.0,0.0
OTTO FILHO,PSD,GUARATINGA,DENTRO,6,0.00,0.0,0.0
OTTO FILHO,PSD,SANTANÓPOLIS,DENTRO,6,0.00,0.0,0.0
OTTO FILHO,PSD,SÃO JOSÉ DA VITÓRIA,DENTRO,6,0.00,0.0,0.0
OTTO FILHO,PSD,UNA,DENTRO,6,0.00,0.0,0.0
OTTO FILHO,PSD,CAMPO ALEGRE DE LOURDES,DENTRO,6,0.00,0.0,0.0
OTTO FILHO,PSD,TEOLÂNDIA,DENTRO,6,0.00,0.0,0.0
OTTO FILHO,PSD,MIRANGABA,DENTRO,6,0.00,0.0,0.0
OTTO FILHO,PSD,NILO PEÇANHA,DENTRO,5,0.00,0.0,0.0
OTTO FILHO,PSD,TABOCAS DO BREJO VELHO,DENTRO,5,0.00,0.0,0.0
OTTO FILHO,PSD,CAIRU,DENTRO,5,0.00,0.0,0.0
OTTO FILHO,PSD,ITAMARI,DENTRO,5,0.00,0.0,0.0
OTTO FILHO,PSD,ÁGUA FRIA,DENTRO,5,0.00,0.0,0.0
OTTO FILHO,PSD,SERROLÂNDIA,DENTRO,5,0.00,0.0,0.0
OTTO FILHO,PSD,SÍTIO DO QUINTO,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,RIO DE CONTAS,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,ABARÉ,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,NOVA IBIÁ,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,LAGOA REAL,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,MASCOTE,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,RODELAS,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,TAPEROÁ,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,CHORROCHÓ,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,CÂNDIDO SALES,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,IBIASSUCÊ,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,CARAÍBAS,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,ITAGI,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,PALMAS DE MONTE ALTO,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,APUAREMA,DENTRO,4,0.00,0.0,0.0
OTTO FILHO,PSD,PINDOBAÇU,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,LIVRAMENTO DE NOSSA SENHORA,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,MARAÚ,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,UAUÁ,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,PAU BRASIL,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,FÁTIMA,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,ITIRUÇU,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,ITANHÉM,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,WANDERLEY,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,MUQUÉM DO SÃO FRANCISCO,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,MALHADA DE PEDRAS,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,BOM JESUS DA SERRA,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,DOM BASÍLIO,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,IRAJUBA,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,JITAÚNA,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,CACULÉ,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,CORIBE,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,MANOEL VITORINO,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,IUIU,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,LICÍNIO DE ALMEIDA,DENTRO,3,0.00,0.0,0.0
OTTO FILHO,PSD,JACARACI,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,JUCURUÇU,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,CAETANOS,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,PRESIDENTE JÂNIO QUADROS,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,JUSSIAPE,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,TANQUE NOVO,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,AURELINO LEAL,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,ANGICAL,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,REMANSO,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,BANZAÊ,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,CONTENDAS DO SINCORÁ,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,MEDEIROS NETO,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,FLORESTA AZUL,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,ITAPÉ,DENTRO,2,0.00,0.0,0.0
OTTO FILHO,PSD,PIRIPÁ,DENTRO,1,0.00,0.0,0.0
OTTO FILHO,PSD,BARRO PRETO,DENTRO,1,0.00,0.0,0.0
OTTO FILHO,PSD,LAFAIETE COUTINHO,DENTRO,1,0.00,0.0,0.0
OTTO FILHO,PSD,BREJOLÂNDIA,DENTRO,1,0.00,0.0,0.0
OTTO FILHO,PSD,AIQUARA,DENTRO,1,0.00,0.0,0.0
OTTO FILHO,PSD,LAJEDO DO TABOCAL,DENTRO,1,0.00,0.0,0.0
OTTO FILHO,PSD,CORDEIROS,DENTRO,1,0.00,0.0,0.0
OTTO FILHO,PSD,ALMADINA,DENTRO,1,0.00,0.0,0.0
OTTO FILHO,PSD,COCOS,DENTRO,1,0.00,0.0,0.0
OTTO FILHO,PSD,ITAGIMIRIM,DENTRO,1,0.00,0.0,0.0
OTTO FILHO,PSD,MIRANTE,DENTRO,1,0.00,0.0,0.0
OTTO FILHO,PSD,IGAPORÃ,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,SAÚDE,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,RIO DO ANTÔNIO,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,ITAPITANGA,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,CATOLÂNDIA,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,MORTUGABA,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,SEBASTIÃO LARANJEIRAS,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,GUAJERU,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,CANDIBA,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,LAJEDÃO,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,VEREDA,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,MAETINGA,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,CONDEÚBA,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,FEIRA DA MATA,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,MATINA,DENTRO,0,0.00,190293.0,0.13
OTTO FILHO,PSD,MALHADA,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,URANDI,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,PINDAÍ,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,JABORANDI,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,CANÁPOLIS,DENTRO,0,0.00,0.0,0.0
OTTO FILHO,PSD,NACIONAL / MÚLTIPLO / OUTRA UF SEM MUNICÍPIO,AMPLO,0,0,146496478.0,99.33
ELMAR NASCIMENTO,UNIÃO,CAMPO FORMOSO,DENTRO,17331,9.88,3035792.0,2.16
ELMAR NASCIMENTO,UNIÃO,SALVADOR,DENTRO,12620,7.19,3500000.0,2.49
ELMAR NASCIMENTO,UNIÃO,CONCEIÇÃO DO COITÉ,DENTRO,9859,5.62,300000.0,0.21
ELMAR NASCIMENTO,UNIÃO,SENHOR DO BONFIM,DENTRO,7492,4.27,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,VITÓRIA DA CONQUISTA,DENTRO,7189,4.10,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CANSANÇÃO,DENTRO,6972,3.97,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,NOVA VIÇOSA,DENTRO,6895,3.93,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ENTRE RIOS,DENTRO,5863,3.34,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,EUNÁPOLIS,DENTRO,4772,2.72,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SANTALUZ,DENTRO,4403,2.51,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITATIM,DENTRO,4371,2.49,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,JACOBINA,DENTRO,4219,2.40,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,VALENTE,DENTRO,4152,2.37,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,TEIXEIRA DE FREITAS,DENTRO,4075,2.32,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,JOÃO DOURADO,DENTRO,3876,2.21,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,FILADÉLFIA,DENTRO,3551,2.02,240754.62,0.17
ELMAR NASCIMENTO,UNIÃO,JUAZEIRO,DENTRO,2715,1.55,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,BUERAREMA,DENTRO,2626,1.50,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,JANDAÍRA,DENTRO,2455,1.40,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SÃO GONÇALO DOS CAMPOS,DENTRO,2411,1.37,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MIGUEL CALMON,DENTRO,2249,1.28,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MACARANI,DENTRO,2199,1.25,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MANSIDÃO,DENTRO,2169,1.24,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,VÁRZEA NOVA,DENTRO,2153,1.23,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,UMBURANAS,DENTRO,2048,1.17,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,JUSSARA,DENTRO,1902,1.08,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,LAPÃO,DENTRO,1807,1.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,GUARATINGA,DENTRO,1768,1.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SÃO GABRIEL,DENTRO,1609,0.92,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITAMARAJU,DENTRO,1575,0.90,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,COCOS,DENTRO,1520,0.87,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CAIRU,DENTRO,1380,0.79,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,TEOFILÂNDIA,DENTRO,1364,0.78,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,PIRITIBA,DENTRO,1301,0.74,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CAMPO ALEGRE DE LOURDES,DENTRO,1183,0.67,1782000.0,1.27
ELMAR NASCIMENTO,UNIÃO,JUSSARI,DENTRO,1154,0.66,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,PILÃO ARCADO,DENTRO,1121,0.64,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MONTE SANTO,DENTRO,1018,0.58,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CAMAMU,DENTRO,991,0.56,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,PINDOBAÇU,DENTRO,975,0.56,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ANTÔNIO GONÇALVES,DENTRO,971,0.55,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MIRANGABA,DENTRO,956,0.54,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SERROLÂNDIA,DENTRO,892,0.51,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,BARRA,DENTRO,871,0.50,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,JAGUARARI,DENTRO,859,0.49,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CAMACAN,DENTRO,832,0.47,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CANAVIEIRAS,DENTRO,809,0.46,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MAIQUINIQUE,DENTRO,803,0.46,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MACAJUBA,DENTRO,785,0.45,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,UNA,DENTRO,759,0.43,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SAÚDE,DENTRO,734,0.42,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CURAÇÁ,DENTRO,718,0.41,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,IGRAPIÚNA,DENTRO,674,0.38,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SÃO FELIPE,DENTRO,667,0.38,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SÃO SEBASTIÃO DO PASSÉ,DENTRO,665,0.38,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CENTRAL,DENTRO,631,0.36,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,BURITIRAMA,DENTRO,630,0.36,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,PALMEIRAS,DENTRO,556,0.32,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,VÁRZEA DO POÇO,DENTRO,478,0.27,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,FEIRA DE SANTANA,DENTRO,461,0.26,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,TAPIRAMUTÁ,DENTRO,443,0.25,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CASA NOVA,DENTRO,440,0.25,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,LENÇÓIS,DENTRO,418,0.24,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,REMANSO,DENTRO,404,0.23,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SANTA RITA DE CÁSSIA,DENTRO,343,0.20,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MASCOTE,DENTRO,322,0.18,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SOBRADINHO,DENTRO,320,0.18,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,EUCLIDES DA CUNHA,DENTRO,304,0.17,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SÃO DOMINGOS,DENTRO,278,0.16,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ARACI,DENTRO,249,0.14,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,BARRA DO MENDES,DENTRO,242,0.14,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,AMÉRICA DOURADA,DENTRO,239,0.14,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SÃO JOSÉ DO JACUÍPE,DENTRO,234,0.13,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,LAURO DE FREITAS,DENTRO,227,0.13,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CAPIM GROSSO,DENTRO,212,0.12,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ANDORINHA,DENTRO,207,0.12,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MUCURI,DENTRO,194,0.11,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,IRECÊ,DENTRO,181,0.10,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CAMAÇARI,DENTRO,157,0.09,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,RIACHÃO DO JACUÍPE,DENTRO,147,0.08,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,PORTO SEGURO,DENTRO,146,0.08,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CANARANA,DENTRO,141,0.08,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,OUROLÂNDIA,DENTRO,130,0.07,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SENTO SÉ,DENTRO,129,0.07,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITABUNA,DENTRO,127,0.07,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CÂNDIDO SALES,DENTRO,120,0.07,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITAJU DO COLÔNIA,DENTRO,110,0.06,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,RETIROLÂNDIA,DENTRO,100,0.06,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SAPEAÇU,DENTRO,99,0.06,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,LUÍS EDUARDO MAGALHÃES,DENTRO,98,0.06,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,TEOLÂNDIA,DENTRO,97,0.06,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITIÚBA,DENTRO,96,0.05,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SANTA TEREZINHA,DENTRO,92,0.05,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,XIQUE-XIQUE,DENTRO,90,0.05,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,UAUÁ,DENTRO,88,0.05,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MORRO DO CHAPÉU,DENTRO,87,0.05,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,JAGUARIPE,DENTRO,82,0.05,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,PONTO NOVO,DENTRO,81,0.05,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,QUEIMADAS,DENTRO,78,0.04,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ALAGOINHAS,DENTRO,78,0.04,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ESPLANADA,DENTRO,75,0.04,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SIMÕES FILHO,DENTRO,73,0.04,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,VALENÇA,DENTRO,71,0.04,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CARAVELAS,DENTRO,70,0.04,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ANAGÉ,DENTRO,66,0.04,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CATU,DENTRO,66,0.04,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,BELO CAMPO,DENTRO,62,0.04,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,IAÇU,DENTRO,57,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,INHAMBUPE,DENTRO,55,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CAFARNAUM,DENTRO,54,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,NORDESTINA,DENTRO,51,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITUBERÁ,DENTRO,50,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ILHÉUS,DENTRO,49,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SERRINHA,DENTRO,49,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,IBITITÁ,DENTRO,48,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SÃO FRANCISCO DO CONDE,DENTRO,46,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,BARRO ALTO,DENTRO,45,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,BARREIRAS,DENTRO,44,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITABELA,DENTRO,44,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,BRUMADO,DENTRO,44,0.03,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,QUIXABEIRA,DENTRO,43,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CALDEIRÃO GRANDE,DENTRO,43,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,HELIÓPOLIS,DENTRO,42,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,PAULO AFONSO,DENTRO,40,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CONCEIÇÃO DA FEIRA,DENTRO,37,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,IBIRAPUÃ,DENTRO,36,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ADUSTINA,DENTRO,34,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,RUY BARBOSA,DENTRO,34,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MILAGRES,DENTRO,34,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CARDEAL DA SILVA,DENTRO,34,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITAMBÉ,DENTRO,33,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SANTO ANTÔNIO DE JESUS,DENTRO,32,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,PRADO,DENTRO,32,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,POJUCA,DENTRO,31,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,PARIPIRANGA,DENTRO,30,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CANDEIAS,DENTRO,30,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,RIO REAL,DENTRO,30,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,BARRA DO CHOÇA,DENTRO,30,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SANTA BÁRBARA,DENTRO,30,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITAPEBI,DENTRO,30,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITAPETINGA,DENTRO,29,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CANDEAL,DENTRO,29,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,LIVRAMENTO DE NOSSA SENHORA,DENTRO,28,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,NOVA FÁTIMA,DENTRO,28,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,BARROCAS,DENTRO,27,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SEABRA,DENTRO,27,0.02,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITAGUAÇU DA BAHIA,DENTRO,26,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,VÁRZEA DA ROÇA,DENTRO,25,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,IBIPEBA,DENTRO,24,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ENCRUZILHADA,DENTRO,24,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,IRARÁ,DENTRO,24,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SANTA CRUZ CABRÁLIA,DENTRO,23,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CONCEIÇÃO DO JACUÍPE,DENTRO,23,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CAÉM,DENTRO,22,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,RAFAEL JAMBEIRO,DENTRO,22,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,PLANALTO,DENTRO,22,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,JEQUIÉ,DENTRO,22,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,DIAS D'ÁVILA,DENTRO,22,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MATA DE SÃO JOÃO,DENTRO,21,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITAGIMIRIM,DENTRO,21,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MARAGOGIPE,DENTRO,20,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CASTRO ALVES,DENTRO,20,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,JAGUAQUARA,DENTRO,20,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MEDEIROS NETO,DENTRO,20,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ALCOBAÇA,DENTRO,20,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ICHU,DENTRO,19,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,NILO PEÇANHA,DENTRO,19,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CONDE,DENTRO,19,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ITANAGRA,DENTRO,19,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,BAIXA GRANDE,DENTRO,19,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SANTO ESTÊVÃO,DENTRO,18,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,CRUZ DAS ALMAS,DENTRO,18,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,IRAQUARA,DENTRO,17,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,BELMONTE,DENTRO,17,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,GUANAMBI,DENTRO,17,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,UBATÃ,DENTRO,17,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,RIBEIRÃO DO LARGO,DENTRO,16,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,MARAÚ,DENTRO,16,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,QUIJINGUE,DENTRO,16,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,UBAÍRA,DENTRO,16,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,IBIRAPITANGA,DENTRO,16,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ARAÇÁS,DENTRO,15,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,VERA CRUZ,DENTRO,15,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SÃO JOSÉ DA VITÓRIA,DENTRO,15,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,JUCURUÇU,DENTRO,14,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,GENTIO DO OURO,DENTRO,14,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,ABARÉ,DENTRO,14,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,SALINAS DA MARGARIDA,DENTRO,14,0.01,0.0,0.0
ELMAR NASCIMENTO,UNIÃO,AMARGOSA,DENTRO,13,0.01,0.0,0.0
